,index,id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,wooddecksf,mosold,yrsold,saleprice,porchpres,poolpres,garagepres,fireplacepres,masvnrpres,bsmtpres,shedpres,exterior,age_sold,remodelled,2ndfloorpres,bighouse
51,51,912,3.9318256327243257,RL,65.0,8.962519832949532,0.0,Lvl,Inside,flat,SWISU,Norm,1Fam,1.5Fin,4,1.3862943611198906,3717184,Gable,None,0.0,1.3862943611198906,BrkTil,9,0.6931471805599453,BLQ,6.434546518787453,500.0,9,7.591861714889934,0.6931471805599453,2,0.0,4,0.6931471805599453,1.6094379124341003,Min2,1.0986122886681098,3,Detchd,Unf,576.0,TA,6.068425588244111,12,2009,11.813037464800539,1,0,1,1,0,1,0,Wood,81.0,1.0,1,0.0
52,52,2351,4.110873864173311,RL,80.0,9.722744748855389,0.6931471805599453,Lvl,Inside,flat,NWAmes,RRAn,1Fam,2Story,7,1.791759469228055,3912484,Gable,BrkFace,5.220355825078324,1.3862943611198906,CBlock,16,0.6931471805599453,BLQ,6.673297967767654,133.0,9,7.932003152361385,0.6931471805599453,3,0.6931471805599453,5,0.6931471805599453,1.6094379124341003,Typ,1.0986122886681098,3,Attchd,RFn,564.0,TA,0.0,7,2006,12.429220196836383,1,1,1,1,1,1,0,Wood,28.0,0.0,1,0.0
53,53,330,5.081404364984463,RM,21.0,7.29776828253138,0.0,Lvl,Inside,flat,MeadowV,Norm,Twnhs,2Story,4,2.0794415416798357,3880900,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,GLQ,5.176149732573829,370.0,25,6.996681488176539,0.0,1,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,None,None,0.0,None,5.303304908059076,3,2010,11.23850177707664,1,0,0,0,0,1,0,Aggregate,40.0,0.0,1,0.0
54,54,2586,3.044522437723423,RL,75.0,9.227295812625597,0.0,Lvl,Corner,flat,NAmes,Norm,1Fam,1Story,6,1.9459101490553132,3806401,Hip,BrkFace,6.259581464064923,1.3862943611198906,CBlock,9,0.6931471805599453,Unf,0.0,216.0,9,7.362645270417825,0.0,1,0.6931471805599453,2,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Unf,400.0,TA,0.0,6,2006,11.951186847493476,0,0,1,1,1,1,0,Wood,55.0,0.0,0,0.0
55,55,224,4.110873864173311,RL,80.0,9.144734614878189,0.0,Lvl,Corner,flat,Sawyer,Norm,1Fam,2Story,6,2.0794415416798357,3876961,Gable,Stone,4.969813299576001,1.3862943611198906,CBlock,9,0.6931471805599453,ALQ,5.918893854273146,292.0,9,7.210079628170788,0.0,1,0.6931471805599453,4,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,Fin,299.0,TA,5.940171252720432,3,2010,11.970356641102999,1,0,1,0,1,1,0,Wood,41.0,0.0,1,0.0
56,56,98,5.081404364984463,FV,24.0,7.841885928984623,0.0,Lvl,Inside,flat,Somerst,Norm,Twnhs,2Story,7,1.791759469228055,4016016,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,5.910796644040527,190.0,25,7.0909098220799835,0.6931471805599453,2,0.6931471805599453,2,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Detchd,RFn,480.0,TA,0.0,2,2010,11.915058360753719,1,0,1,0,0,1,0,Metal,6.0,1.0,1,0.0
57,57,2565,3.044522437723423,RL,82.0,9.19917830726999,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,1.9459101490553132,3818116,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,BLQ,6.18826412308259,450.0,9,6.842683282238422,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,Unf,240.0,TA,0.0,3,2006,11.703554089007538,1,0,1,0,0,1,0,Metal,52.0,1.0,0,0.0
58,58,1934,3.044522437723423,RL,68.0,8.980046316633132,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,6,2.0794415416798357,3814209,Hip,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,Rec,4.454347296253507,0.0,9,6.947937068614969,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,Fin,293.0,TA,0.0,6,2007,11.820417517632333,0,0,1,0,0,1,0,Wood,54.0,0.0,0,0.0
59,59,997,4.110873864173311,RL,63.0,9.618402105931613,1.0986122886681098,Lvl,Corner,flat,Gilbert,Norm,1Fam,2Story,6,1.791759469228055,3984016,Gable,None,0.0,1.3862943611198906,PConc,16,0.6931471805599453,Rec,4.9344739331306915,778.0,16,7.400620577371135,0.0,2,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,Fin,386.0,TA,5.1298987149230735,11,2008,12.06105265381003,1,0,1,1,0,1,0,Wood,12.0,0.0,1,0.0
60,60,64,4.110873864173311,RL,92.0,9.372884301161463,0.6931471805599453,Lvl,CulDSac,flat,NoRidge,Norm,1Fam,2Story,8,2.0794415416798357,3996001,Gable,BrkFace,5.855071922202427,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,6.263398262591624,628.0,25,7.7279755421055585,0.0,2,0.6931471805599453,4,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Fin,671.0,TA,4.890349128221754,4,2010,12.577639650232573,1,0,1,1,1,1,0,Vinyl,11.0,1.0,1,0.0
61,61,1799,4.110873864173311,FV,75.0,9.105090961257085,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,2Story,8,1.791759469228055,4028049,Gable,None,0.0,1.6094379124341003,PConc,16,1.3862943611198906,GLQ,4.174387269895637,1120.0,25,7.8674885686991285,0.0,2,0.6931471805599453,4,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,BuiltIn,Fin,550.0,TA,5.342334251964811,8,2007,12.623064399210183,1,0,1,1,0,1,0,Aggregate,0.0,0.0,1,0.0
62,62,230,3.044522437723423,RL,82.5,9.9066326016802,0.6931471805599453,Low,Inside,sloped,ClearCr,Norm,1Fam,1Story,7,2.0794415416798357,3908529,Hip,None,0.0,1.6094379124341003,CBlock,16,1.6094379124341003,ALQ,6.996681488176539,328.0,16,7.302496423727326,0.6931471805599453,1,0.6931471805599453,1,0.6931471805599453,1.3862943611198906,Typ,1.0986122886681098,3,Attchd,RFn,690.0,TA,6.208590026096629,4,2010,12.506180941677357,0,0,1,1,0,1,0,Wood,33.0,1.0,0,0.0
63,63,1295,3.9318256327243257,RM,81.0,8.896861744480391,0.0,Lvl,Corner,flat,OldTown,Artery,1Fam,1.5Fin,5,1.791759469228055,3686400,Gable,None,0.0,1.0986122886681098,BrkTil,9,0.6931471805599453,Rec,5.8888779583328805,576.0,16,7.462214939768189,0.0,1,0.0,2,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Detchd,Unf,225.0,Fa,0.0,6,2008,11.713831587262764,1,0,1,1,0,1,0,Wood,88.0,1.0,1,0.0
64,64,638,3.044522437723423,RL,70.0,9.076923258535832,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,1.791759469228055,3822025,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,Rec,5.153291594497779,727.0,16,7.232010331664759,0.0,1,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,Unf,350.0,TA,5.638354669333745,7,2009,11.938199736300925,0,0,1,0,0,1,0,Aesbestos,54.0,0.0,0,0.0
65,65,2278,3.044522437723423,RL,70.0,9.036344063928219,0.0,Lvl,Inside,flat,Mitchel,Feedr,1Fam,1Story,5,1.791759469228055,4028049,Gable,None,0.0,1.3862943611198906,PConc,16,0.6931471805599453,ALQ,5.332718793265369,914.0,25,7.02197642307216,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,None,None,0.0,None,0.0,12,2007,11.898194668458823,1,0,0,0,0,1,0,Vinyl,0.0,0.0,0,0.0
66,66,2202,4.2626798770413155,RL,63.0,8.294299608857235,0.0,Lvl,Inside,flat,Crawfor,Norm,1Fam,2Story,7,2.1972245773362196,3724900,Gable,None,0.0,1.3862943611198906,BrkTil,16,0.6931471805599453,GLQ,5.5093883366279774,285.0,9,7.002155954403621,0.6931471805599453,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,4,Detchd,Unf,216.0,TA,0.0,6,2007,11.908346971208951,0,0,1,1,0,1,0,Wood,77.0,1.0,1,0.0
67,67,2833,5.081404364984463,RM,32.0,8.120886021092838,0.0,Lvl,Inside,flat,Edwards,Norm,TwnhsE,2Story,7,1.791759469228055,4016016,Gable,Stone,4.770684624465665,1.6094379124341003,PConc,16,0.6931471805599453,Unf,0.0,976.0,25,7.443663683115591,0.0,2,0.0,3,0.6931471805599453,1.6094379124341003,Maj1,0.0,0,Detchd,Unf,380.0,TA,0.0,4,2006,11.775297421715827,1,0,1,0,1,1,0,Vinyl,2.0,0.0,1,0.0
68,68,1707,3.044522437723423,RL,94.0,9.519000850813155,0.6931471805599453,HLS,Corner,sloped,NridgHt,Norm,1Fam,1Story,9,1.791759469228055,4024036,Hip,Stone,6.236369590203704,1.791759469228055,PConc,25,1.6094379124341003,Unf,0.0,1802.0,25,7.497207223203318,0.0,2,0.6931471805599453,3,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Attchd,Fin,843.0,TA,5.0689042022202315,6,2007,12.826651821423713,1,0,1,1,1,1,0,Metal,1.0,0.0,0,0.0
69,69,2428,4.795790545596741,RL,43.0,8.01102337918644,0.0,Lvl,Inside,flat,Blmngtn,Norm,TwnhsE,1Story,7,1.791759469228055,4020025,Gable,BrkFace,4.983606621708336,1.6094379124341003,PConc,16,1.6094379124341003,GLQ,2.833213344056216,1346.0,25,7.317876198626496,0.0,2,0.0,2,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Fin,440.0,TA,4.962844630259907,4,2006,12.271349956195543,1,0,1,1,1,1,0,Vinyl,1.0,0.0,0,0.0
70,70,242,3.044522437723423,RL,44.0,9.769155839740836,1.0986122886681098,Lvl,Inside,flat,Edwards,Norm,1Fam,1Story,7,1.791759469228055,4036081,Gable,Stone,4.574710978503383,1.6094379124341003,PConc,16,1.6094379124341003,GLQ,7.205635176410364,162.0,25,7.319202458767849,0.6931471805599453,1,0.0,1,0.6931471805599453,1.6094379124341003,Typ,1.0986122886681098,3,Attchd,RFn,572.0,TA,0.0,1,2010,12.637955706241554,0,0,1,1,1,1,0,Vinyl,1.0,1.0,0,0.0
71,71,1564,3.044522437723423,RL,74.0,10.074537489292018,1.0986122886681098,Lvl,Inside,flat,Mitchel,Norm,1Fam,1Story,7,1.791759469228055,3984016,Gable,BrkFace,6.505784060128229,1.6094379124341003,PConc,25,1.0986122886681098,GLQ,6.55250788703459,1140.0,25,7.617267813628347,0.6931471805599453,3,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,Fin,786.0,TA,0.0,9,2008,12.611541086966115,1,0,1,0,1,1,0,Metal,12.0,1.0,0,0.0
72,72,2613,3.044522437723423,RL,79.0,9.09504174761272,0.0,Lvl,Corner,flat,NAmes,Norm,1Fam,1Story,6,1.9459101490553132,3837681,Hip,None,0.0,1.3862943611198906,CBlock,9,1.0986122886681098,ALQ,6.486160788944089,0.0,25,7.085901464365611,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,2,BuiltIn,Fin,539.0,TA,0.0,7,2006,11.979805470779858,1,0,1,1,0,1,0,Brick,47.0,0.0,0,0.0
73,73,2832,5.081404364984463,RM,24.0,7.833203948641057,0.0,Lvl,Inside,flat,Edwards,Norm,Twnhs,2Story,7,1.791759469228055,4016016,Gable,Stone,3.9318256327243257,1.6094379124341003,PConc,16,0.6931471805599453,Unf,0.0,970.0,25,7.444248649496705,0.0,2,0.0,3,0.6931471805599453,1.6094379124341003,Maj1,0.0,0,Detchd,Unf,380.0,TA,0.0,4,2006,11.83138646878959,1,0,1,0,1,1,0,Vinyl,2.0,0.0,1,0.0
74,74,2459,3.044522437723423,RL,73.0,9.069813136839207,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,1Story,7,1.791759469228055,4020025,Gable,BrkFace,5.43372200355424,1.6094379124341003,PConc,16,1.3862943611198906,Unf,0.0,1616.0,25,7.388327859577107,0.0,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,RFn,834.0,TA,5.342334251964811,4,2006,12.354496960983985,1,0,1,0,1,1,0,Vinyl,1.0,0.0,0,0.0
75,75,1360,3.4339872044851463,RM,60.0,8.747034264178168,0.6931471805599453,Lvl,Inside,flat,IDOTRR,RRNe,1Fam,1Story,6,1.9459101490553132,3724900,Gable,None,0.0,1.6094379124341003,BrkTil,9,0.6931471805599453,Unf,0.0,768.0,9,6.645090969505644,0.0,1,0.0,1,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,440.0,TA,0.0,7,2008,11.4494636972589,1,0,1,0,0,1,0,Aggregate,78.0,1.0,0,0.0
76,76,2723,3.4339872044851463,RL,70.0,9.77166897791528,0.0,Lvl,Inside,flat,Sawyer,Norm,1Fam,1Story,5,1.791759469228055,3701776,Gable,Stone,4.189654742026425,1.3862943611198906,BrkTil,9,0.6931471805599453,Unf,0.0,872.0,4,6.771935555839602,0.0,1,0.0,2,0.6931471805599453,1.0986122886681098,Mod,0.6931471805599453,4,Detchd,Unf,322.0,Fa,0.0,4,2006,11.561725152903833,1,0,1,1,1,1,0,Brick,82.0,1.0,0,0.0
77,77,1350,3.4339872044851463,RM,60.0,8.752265313595721,0.6931471805599453,Lvl,Inside,flat,BrkSide,Feedr,1Fam,1Story,4,1.9459101490553132,3713329,Gable,None,0.0,1.3862943611198906,BrkTil,9,0.6931471805599453,Unf,0.0,520.0,4,6.255750041753367,0.0,1,0.0,1,0.6931471805599453,1.0986122886681098,Typ,0.0,0,Detchd,Unf,240.0,TA,3.912023005428146,5,2008,11.134603622683905,1,0,1,0,0,1,0,Metal,81.0,1.0,0,0.0
78,78,136,4.51085950651685,RL,80.0,9.358846580275406,0.0,Lvl,Corner,flat,NAmes,Feedr,Duplex,2Story,5,1.791759469228055,3841600,Gable,BrkFace,5.8916442118257715,1.3862943611198906,CBlock,9,0.6931471805599453,Rec,6.095824562432225,662.0,9,7.729735331385051,0.0,2,0.0,5,1.0986122886681098,1.3862943611198906,Typ,0.0,0,Detchd,Unf,480.0,TA,0.0,1,2010,11.946660519211651,0,0,1,0,1,1,0,Metal,50.0,0.0,1,0.0
79,79,2235,3.9318256327243257,RM,50.0,8.894121641382213,0.0,Lvl,Inside,flat,IDOTRR,Artery,1Fam,1.5Fin,5,2.0794415416798357,3705625,Gable,None,0.0,1.6094379124341003,BrkTil,9,0.6931471805599453,Unf,0.0,936.0,25,7.379008127628304,0.0,2,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,None,None,0.0,None,0.0,9,2007,11.774142918254926,1,0,0,0,0,1,0,Vinyl,82.0,1.0,1,0.0
80,80,1993,4.2626798770413155,RM,35.0,8.427706024914702,0.0,Lvl,Inside,flat,OldTown,Norm,1Fam,2Story,5,2.0794415416798357,3648100,Gable,None,0.0,1.3862943611198906,BrkTil,9,0.6931471805599453,BLQ,5.1298987149230735,448.0,25,7.117205503164344,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,480.0,Fa,5.638354669333745,6,2007,11.643962499267984,1,0,1,0,0,1,0,Metal,97.0,1.0,1,0.0
81,81,367,3.044522437723423,RL,63.0,9.765603845172741,0.6931471805599453,Lvl,CulDSac,flat,StoneBr,Norm,1Fam,1Story,9,1.791759469228055,4032064,Hip,Stone,6.618738983517219,1.791759469228055,PConc,25,0.6931471805599453,GLQ,7.552237287560802,312.0,25,7.711996507047669,0.6931471805599453,2,0.0,1,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Attchd,Fin,1166.0,TA,0.0,7,2009,13.126032637428713,1,0,1,1,1,1,0,Vinyl,1.0,1.0,0,0.0
82,82,1309,3.9318256327243257,RM,100.0,9.446676517076376,0.6931471805599453,Lvl,Inside,flat,OldTown,Artery,1Fam,1.5Fin,5,2.1972245773362196,3667225,Gable,None,0.0,1.3862943611198906,BrkTil,9,1.0986122886681098,Unf,0.0,876.0,16,7.256297239690681,0.0,1,0.6931471805599453,4,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,4,Detchd,Unf,720.0,TA,6.037870919922137,6,2008,11.944064817531656,1,0,1,1,0,1,0,Wood,93.0,1.0,1,0.0
83,83,402,3.044522437723423,RL,60.0,9.105090961257085,0.0,Lvl,FR2,flat,NAmes,Norm,1Fam,1Story,4,2.0794415416798357,3884841,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,ALQ,5.484796933490655,624.0,16,6.762729506931879,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,576.0,TA,5.303304908059076,7,2009,11.775297421715827,0,0,1,0,0,1,0,Vinyl,38.0,1.0,0,0.0
84,84,1592,4.795790545596741,RM,32.0,8.412054873292933,0.0,Lvl,FR2,flat,Mitchel,Norm,TwnhsE,1Story,6,1.791759469228055,3988009,Hip,BrkFace,5.288267030694535,1.3862943611198906,PConc,25,0.6931471805599453,GLQ,6.762729506931879,325.0,25,7.081708586105575,0.6931471805599453,2,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,RFn,392.0,TA,0.0,4,2008,11.986055452062393,1,0,1,0,1,1,0,Vinyl,11.0,0.0,0,0.0
85,85,2409,4.795790545596741,RL,48.0,8.759982494977281,0.0,Lvl,Inside,flat,NridgHt,Norm,TwnhsE,1Story,9,1.791759469228055,4024036,Hip,BrkFace,6.35088571671474,1.791759469228055,PConc,25,0.6931471805599453,GLQ,6.030685260261263,1251.0,25,7.418780882750794,0.6931471805599453,2,0.0,2,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,RFn,575.0,TA,5.43372200355424,6,2006,12.644621081771527,1,0,1,1,1,1,0,Metal,0.0,0.0,0,0.0
86,86,539,3.044522437723423,RL,67.0,9.218705288307811,0.0,Lvl,Inside,flat,SawyerW,Norm,1Fam,1Story,7,1.791759469228055,4012009,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,6.726233402358747,343.0,25,7.0909098220799835,0.6931471805599453,2,0.0,2,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,RFn,555.0,TA,0.0,8,2009,12.127575825689417,1,0,1,0,0,1,0,Vinyl,6.0,0.0,0,0.0
87,87,1940,3.044522437723423,RL,70.0,9.495594499353297,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,2.0794415416798357,3825936,Hip,None,0.0,1.3862943611198906,CBlock,16,0.6931471805599453,Rec,5.934894195619588,551.0,9,6.834108738813838,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,Unf,252.0,TA,5.568344503761097,6,2007,11.790564777297387,1,0,1,0,0,1,0,Wood,51.0,1.0,0,0.0
88,88,588,3.044522437723423,RL,80.0,9.169622538697624,0.0,Lvl,Inside,flat,NWAmes,Feedr,1Fam,1Story,5,1.791759469228055,3876961,Gable,BrkFace,4.859812404361672,1.3862943611198906,CBlock,16,1.0986122886681098,ALQ,6.317164686747284,588.0,9,7.198183577101943,0.0,2,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,2,Attchd,RFn,502.0,TA,5.746203190540153,8,2009,12.001511614739405,1,0,1,1,1,1,1,Wood,40.0,0.0,0,0.0
89,89,96,5.081404364984463,FV,30.0,8.075893630298857,0.0,Lvl,Inside,flat,Somerst,Norm,TwnhsE,2Story,7,1.791759469228055,4016016,Gable,BrkFace,4.795790545596741,1.6094379124341003,PConc,16,1.3862943611198906,GLQ,5.638354669333745,320.0,25,7.0909098220799835,0.0,2,0.6931471805599453,2,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Detchd,RFn,480.0,TA,0.0,4,2010,11.951186847493476,1,0,1,0,1,1,0,Metal,6.0,0.0,1,0.0
90,90,1187,4.394449154672439,RL,80.0,9.315150736328528,0.6931471805599453,Lvl,Inside,flat,NWAmes,Norm,1Fam,SLvl,6,1.9459101490553132,3876961,Gable,None,0.0,1.3862943611198906,CBlock,9,1.3862943611198906,GLQ,6.720220155135295,599.0,16,7.2640301428995295,0.0,2,0.0,4,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,RFn,516.0,TA,0.0,5,2008,12.117246896289503,1,0,1,0,0,1,0,Metal,39.0,0.0,0,0.0
91,91,2154,4.110873864173311,RL,70.0,9.635346635291183,1.3862943611198906,Lvl,Corner,flat,CollgCr,Norm,1Fam,2Story,7,1.791759469228055,3984016,Gable,BrkFace,5.541263545158426,1.6094379124341003,PConc,16,1.0986122886681098,GLQ,6.637258031284457,98.0,25,7.597396320212795,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Min2,1.0986122886681098,3,Attchd,RFn,608.0,TA,5.420534999272286,6,2007,12.259618151783465,1,0,1,1,1,1,0,Vinyl,11.0,1.0,1,0.0
92,92,550,4.110873864173311,RL,70.0,9.117127990254003,0.0,Lvl,Inside,flat,SawyerW,RRAe,1Fam,2Story,7,1.791759469228055,3976036,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,LwQ,3.6109179126442243,122.0,25,7.340186835320115,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,RFn,495.0,TA,4.948759890378168,10,2009,12.122696471358964,1,0,1,0,0,1,0,Vinyl,15.0,0.0,1,0.0
93,93,811,4.51085950651685,RL,64.0,8.856376036730422,0.0,Bnk,Inside,flat,SawyerW,Norm,Duplex,1Story,5,1.791759469228055,3916441,Gable,None,0.0,1.3862943611198906,Slab,0,0.0,None,0.0,0.0,9,7.336936913707618,0.0,2,0.0,4,1.0986122886681098,1.3862943611198906,Typ,0.0,0,Attchd,Unf,400.0,TA,0.0,6,2009,11.685693195625964,0,0,1,0,0,0,0,Wood,30.0,0.0,0,0.0
94,94,124,4.394449154672439,RL,72.0,9.554851637414007,0.6931471805599453,Lvl,Corner,flat,NAmes,Norm,1Fam,SLvl,5,2.0794415416798357,3857296,Hip,BrkFace,4.465908118654584,1.3862943611198906,PConc,9,1.3862943611198906,GLQ,6.922643891475888,138.0,9,7.050122520269059,0.6931471805599453,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,4,Attchd,RFn,484.0,TA,5.429345628954441,4,2010,12.103491596905931,0,0,1,1,1,1,0,Wood,46.0,0.0,0,0.0
95,95,1836,4.795790545596741,FV,80.0,8.16735198705607,0.6931471805599453,Lvl,Inside,flat,Somerst,Norm,TwnhsE,1Story,8,1.791759469228055,4024036,Gable,Stone,3.4339872044851463,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,4.110873864173311,1081.0,25,7.049254841255837,0.6931471805599453,2,0.0,2,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,Fin,484.0,TA,0.0,2,2007,12.019749091416921,1,0,1,0,1,1,0,Vinyl,1.0,1.0,0,0.0
96,96,779,4.394449154672439,RL,88.0,9.636457419815208,0.0,Lvl,Inside,flat,Sawyer,Norm,1Fam,SLvl,6,1.791759469228055,3841600,Hip,BrkFace,4.007333185232471,1.3862943611198906,CBlock,9,1.3862943611198906,BLQ,6.3784261836515865,550.0,25,7.037905963447182,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,RFn,480.0,TA,0.0,3,2009,11.904974309480183,1,0,1,1,1,1,0,Wood,49.0,0.0,0,0.0
97,97,1886,3.044522437723423,RL,74.0,8.916103530553727,0.6931471805599453,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,1.791759469228055,3825936,Hip,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,Rec,6.0844994130751715,250.0,16,6.980075940561763,0.0,1,0.0,2,0.6931471805599453,1.6094379124341003,Min1,0.6931471805599453,4,Detchd,Unf,396.0,TA,0.0,1,2007,11.728044909070785,1,0,1,1,0,1,0,Wood,51.0,0.0,0,0.0
98,98,1724,4.795790545596741,RL,60.0,8.897545598709327,0.0,Lvl,Inside,flat,NridgHt,Norm,TwnhsE,1Story,9,1.791759469228055,4020025,Hip,BrkFace,5.5093883366279774,1.791759469228055,PConc,25,0.6931471805599453,GLQ,7.050989447068045,408.0,25,7.3537223303996315,0.6931471805599453,2,0.0,2,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Attchd,Fin,556.0,TA,5.318119993844216,8,2007,12.533579815765737,1,0,1,1,1,1,0,Metal,2.0,0.0,0,0.0
99,99,2450,4.110873864173311,RL,83.0,9.212338374638856,0.6931471805599453,Lvl,Inside,flat,NoRidge,Norm,1Fam,2Story,8,1.791759469228055,3980025,Hip,BrkFace,5.986452005284438,1.6094379124341003,PConc,16,0.6931471805599453,ALQ,6.269096283706261,815.0,25,7.910957382845589,0.0,2,0.6931471805599453,4,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,5,Attchd,RFn,725.0,TA,5.730099782973574,6,2006,12.765691290604371,1,0,1,1,1,1,0,Vinyl,11.0,0.0,1,0.0
100,100,1013,3.044522437723423,RL,53.0,9.642252650099195,0.6931471805599453,HLS,CulDSac,flat,StoneBr,Norm,1Fam,1Story,9,1.791759469228055,4016016,Hip,BrkFace,5.6937321388027,1.791759469228055,PConc,25,1.6094379124341003,GLQ,7.198931240688173,547.0,25,7.541683099882111,0.6931471805599453,2,0.0,2,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Attchd,Fin,670.0,TA,5.3706380281276624,9,2008,12.866182555987908,1,0,1,1,1,1,0,Vinyl,4.0,0.0,0,0.0
101,101,2084,3.4339872044851463,RL,58.0,9.11591979635669,0.6931471805599453,Lvl,Inside,flat,Edwards,Norm,1Fam,1Story,4,2.0794415416798357,3686400,Gable,None,0.0,1.3862943611198906,BrkTil,9,1.0986122886681098,ALQ,5.855071922202427,180.0,25,6.406879986069314,0.6931471805599453,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,None,None,0.0,None,0.0,7,2007,11.362114203075018,1,0,0,0,0,1,0,Wood,87.0,1.0,0,0.0
102,102,1184,3.044522437723423,RL,103.0,9.697754062731514,0.0,Lvl,Inside,flat,Veenker,Norm,1Fam,1Story,8,2.302585092994046,3904576,Gable,None,0.0,1.791759469228055,CBlock,16,1.0986122886681098,GLQ,6.951772164398911,0.0,25,7.421775793644647,0.6931471805599453,3,0.0,3,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Attchd,RFn,550.0,TA,5.638354669333745,5,2008,12.577639650232573,1,0,1,1,0,1,0,Vinyl,32.0,1.0,0,0.0
